filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
prott5_predictions.tsv	cellular_component	0.390	1590.000	3.619	485.816	0.105	0.008	0.975	1.000	485.816	0.105	0.017	485.816	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.400	1590.000	3.619	485.696	0.105	0.008	0.975	1.000	485.696	0.105	0.017	485.696	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.410	1590.000	3.617	485.519	0.107	0.008	0.974	1.000	485.519	0.107	0.017	485.519	0.007	0.971	0.015
prott5_predictions.tsv	cellular_component	0.420	1590.000	3.617	485.336	0.107	0.008	0.974	1.000	485.336	0.107	0.017	485.336	0.007	0.971	0.015
prott5_predictions.tsv	cellular_component	0.430	1590.000	3.617	485.170	0.107	0.008	0.974	1.000	485.170	0.107	0.017	485.170	0.007	0.971	0.015
prott5_predictions.tsv	cellular_component	0.440	1590.000	3.616	484.919	0.108	0.008	0.974	1.000	484.919	0.108	0.017	484.920	0.007	0.971	0.015
prott5_predictions.tsv	cellular_component	0.450	1590.000	3.615	484.515	0.109	0.008	0.973	1.000	484.515	0.109	0.017	484.515	0.007	0.971	0.015
prott5_predictions.tsv	cellular_component	0.460	1590.000	3.614	483.755	0.110	0.009	0.973	1.000	483.755	0.110	0.017	483.755	0.007	0.970	0.015
prott5_predictions.tsv	cellular_component	0.470	1590.000	3.609	482.964	0.115	0.009	0.972	1.000	482.964	0.115	0.017	482.964	0.007	0.969	0.015
prott5_predictions.tsv	cellular_component	0.480	1590.000	3.604	482.303	0.119	0.009	0.970	1.000	482.303	0.119	0.017	482.303	0.007	0.968	0.015
prott5_predictions.tsv	cellular_component	0.490	1590.000	3.601	481.591	0.123	0.009	0.970	1.000	481.591	0.123	0.017	481.591	0.007	0.967	0.015
prott5_predictions.tsv	cellular_component	0.500	1590.000	3.598	479.975	0.126	0.009	0.969	1.000	479.975	0.126	0.017	479.975	0.007	0.966	0.015
prott5_predictions.tsv	cellular_component	0.510	1590.000	3.594	478.003	0.130	0.009	0.967	1.000	478.003	0.130	0.017	478.003	0.007	0.965	0.015
prott5_predictions.tsv	cellular_component	0.520	1590.000	3.590	476.485	0.134	0.009	0.966	1.000	476.485	0.134	0.017	476.485	0.007	0.964	0.015
prott5_predictions.tsv	cellular_component	0.530	1590.000	3.581	474.850	0.143	0.009	0.962	1.000	474.850	0.143	0.017	474.850	0.007	0.961	0.015
prott5_predictions.tsv	cellular_component	0.540	1589.000	3.577	472.589	0.147	0.009	0.962	0.999	472.589	0.147	0.018	472.589	0.008	0.961	0.015
prott5_predictions.tsv	cellular_component	0.550	1589.000	3.571	469.782	0.153	0.009	0.960	0.999	469.782	0.153	0.018	469.782	0.008	0.959	0.015
prott5_predictions.tsv	cellular_component	0.560	1588.000	3.560	466.453	0.164	0.009	0.957	0.999	466.453	0.164	0.018	466.453	0.008	0.956	0.015
prott5_predictions.tsv	cellular_component	0.570	1587.000	3.538	462.705	0.186	0.009	0.951	0.998	462.705	0.186	0.018	462.705	0.008	0.950	0.015
prott5_predictions.tsv	cellular_component	0.580	1587.000	3.519	458.201	0.205	0.009	0.944	0.998	458.201	0.205	0.018	458.201	0.008	0.945	0.015
prott5_predictions.tsv	cellular_component	0.590	1586.000	3.496	453.175	0.228	0.010	0.937	0.997	453.175	0.228	0.019	453.175	0.008	0.939	0.015
prott5_predictions.tsv	cellular_component	0.600	1585.000	3.479	446.738	0.245	0.010	0.933	0.997	446.738	0.245	0.020	446.738	0.008	0.934	0.015
prott5_predictions.tsv	cellular_component	0.610	1583.000	3.453	439.612	0.271	0.011	0.926	0.996	439.612	0.271	0.021	439.612	0.008	0.927	0.015
prott5_predictions.tsv	cellular_component	0.620	1582.000	3.415	431.466	0.309	0.012	0.916	0.995	431.466	0.309	0.023	431.466	0.008	0.917	0.016
prott5_predictions.tsv	cellular_component	0.630	1580.000	3.386	421.894	0.338	0.013	0.909	0.994	421.894	0.338	0.026	421.894	0.008	0.909	0.016
prott5_predictions.tsv	cellular_component	0.640	1575.000	3.340	410.947	0.384	0.015	0.897	0.991	410.947	0.384	0.030	410.947	0.008	0.897	0.016
prott5_predictions.tsv	cellular_component	0.650	1573.000	3.281	397.726	0.443	0.017	0.882	0.989	397.726	0.443	0.033	397.726	0.008	0.881	0.016
prott5_predictions.tsv	cellular_component	0.660	1569.000	3.214	383.300	0.509	0.018	0.865	0.987	383.300	0.509	0.035	383.300	0.008	0.863	0.016
prott5_predictions.tsv	cellular_component	0.670	1563.000	3.121	366.824	0.603	0.020	0.838	0.983	366.824	0.603	0.039	366.824	0.008	0.838	0.017
prott5_predictions.tsv	cellular_component	0.680	1558.000	3.033	347.728	0.691	0.021	0.812	0.980	347.728	0.691	0.042	347.728	0.009	0.814	0.017
prott5_predictions.tsv	cellular_component	0.690	1541.000	2.919	325.048	0.804	0.023	0.781	0.969	325.048	0.804	0.045	325.049	0.009	0.784	0.018
prott5_predictions.tsv	cellular_component	0.700	1534.000	2.791	299.445	0.933	0.026	0.746	0.965	299.445	0.933	0.050	299.446	0.009	0.749	0.018
prott5_predictions.tsv	cellular_component	0.710	1520.000	2.634	272.718	1.090	0.028	0.709	0.956	272.718	1.090	0.054	272.720	0.010	0.707	0.019
prott5_predictions.tsv	cellular_component	0.720	1510.000	2.503	243.319	1.221	0.033	0.668	0.950	243.319	1.221	0.063	243.322	0.010	0.672	0.020
prott5_predictions.tsv	cellular_component	0.730	1494.000	2.330	210.480	1.394	0.037	0.617	0.940	210.480	1.394	0.071	210.484	0.011	0.626	0.022
prott5_predictions.tsv	cellular_component	0.740	1477.000	2.163	176.086	1.561	0.042	0.570	0.929	176.086	1.561	0.078	176.093	0.012	0.581	0.024
prott5_predictions.tsv	cellular_component	0.750	1452.000	1.989	142.884	1.735	0.048	0.522	0.913	142.884	1.735	0.087	142.894	0.014	0.534	0.027
prott5_predictions.tsv	cellular_component	0.760	1421.000	1.787	111.481	1.937	0.055	0.467	0.894	111.481	1.937	0.099	111.497	0.016	0.480	0.031
prott5_predictions.tsv	cellular_component	0.770	1385.000	1.563	82.902	2.161	0.057	0.410	0.871	82.902	2.161	0.100	82.930	0.019	0.420	0.035
prott5_predictions.tsv	cellular_component	0.780	1342.000	1.391	59.964	2.333	0.066	0.357	0.844	59.964	2.333	0.111	60.010	0.023	0.373	0.043
prott5_predictions.tsv	cellular_component	0.790	1301.000	1.222	42.847	2.502	0.069	0.311	0.818	42.847	2.502	0.113	42.920	0.028	0.328	0.051
prott5_predictions.tsv	cellular_component	0.800	1248.000	1.111	31.136	2.613	0.074	0.280	0.785	31.136	2.613	0.117	31.246	0.034	0.298	0.062
prott5_predictions.tsv	cellular_component	0.810	1203.000	0.986	23.455	2.738	0.079	0.243	0.757	23.455	2.738	0.119	23.615	0.040	0.265	0.070
prott5_predictions.tsv	cellular_component	0.820	1139.000	0.860	17.840	2.864	0.079	0.211	0.716	17.840	2.864	0.115	18.069	0.046	0.231	0.077
prott5_predictions.tsv	cellular_component	0.830	1093.000	0.758	14.082	2.965	0.081	0.188	0.687	14.082	2.965	0.113	14.391	0.051	0.204	0.082
prott5_predictions.tsv	cellular_component	0.840	1041.000	0.668	11.161	3.056	0.083	0.165	0.655	11.161	3.056	0.111	11.572	0.056	0.179	0.086
prott5_predictions.tsv	cellular_component	0.850	980.000	0.585	9.091	3.139	0.084	0.147	0.616	9.091	3.139	0.107	9.618	0.060	0.157	0.087
prott5_predictions.tsv	cellular_component	0.860	936.000	0.525	7.659	3.199	0.088	0.131	0.589	7.659	3.199	0.105	8.300	0.064	0.141	0.088
prott5_predictions.tsv	cellular_component	0.870	879.000	0.449	6.446	3.275	0.089	0.113	0.553	6.446	3.275	0.100	7.230	0.065	0.121	0.085
prott5_predictions.tsv	cellular_component	0.880	822.000	0.389	5.526	3.335	0.093	0.102	0.517	5.526	3.335	0.097	6.454	0.066	0.104	0.081
prott5_predictions.tsv	cellular_component	0.890	768.000	0.336	4.702	3.387	0.090	0.089	0.483	4.702	3.387	0.089	5.795	0.067	0.090	0.077
prott5_predictions.tsv	cellular_component	0.900	722.000	0.295	3.953	3.429	0.093	0.078	0.454	3.953	3.429	0.085	5.233	0.069	0.079	0.074
prott5_predictions.tsv	cellular_component	0.910	674.000	0.258	3.347	3.466	0.094	0.069	0.424	3.347	3.466	0.079	4.818	0.072	0.069	0.070
prott5_predictions.tsv	cellular_component	0.920	626.000	0.208	2.735	3.516	0.092	0.055	0.394	2.735	3.516	0.069	4.454	0.071	0.056	0.062
prott5_predictions.tsv	cellular_component	0.930	566.000	0.157	2.290	3.567	0.082	0.045	0.356	2.290	3.567	0.059	4.239	0.064	0.042	0.051
prott5_predictions.tsv	cellular_component	0.940	507.000	0.128	1.926	3.596	0.079	0.037	0.319	1.926	3.596	0.050	4.080	0.062	0.034	0.044
prott5_predictions.tsv	cellular_component	0.950	443.000	0.100	1.660	3.624	0.073	0.030	0.279	1.660	3.624	0.042	3.986	0.057	0.027	0.036
prott5_predictions.tsv	cellular_component	0.960	367.000	0.080	1.308	3.644	0.072	0.023	0.231	1.308	3.644	0.035	3.872	0.058	0.021	0.031
prott5_predictions.tsv	cellular_component	0.970	274.000	0.057	0.946	3.667	0.071	0.016	0.172	0.946	3.667	0.026	3.787	0.056	0.015	0.024
prott5_predictions.tsv	cellular_component	0.980	163.000	0.038	0.594	3.686	0.087	0.010	0.103	0.594	3.686	0.018	3.733	0.061	0.010	0.018
prott5_predictions.tsv	cellular_component	0.990	74.000	0.010	0.306	3.714	0.044	0.003	0.047	0.306	3.714	0.005	3.726	0.032	0.003	0.005
naive_predictions.tsv	biological_process	0.010	2376.000	8.480	488.512	5.299	0.017	0.562	1.000	488.512	5.299	0.033	488.541	0.017	0.615	0.033
naive_predictions.tsv	biological_process	0.020	2376.000	6.649	230.210	7.129	0.028	0.426	1.000	230.210	7.129	0.053	230.320	0.028	0.483	0.053
naive_predictions.tsv	biological_process	0.030	2376.000	5.857	151.105	7.922	0.038	0.375	1.000	151.105	7.922	0.069	151.312	0.037	0.425	0.069
naive_predictions.tsv	biological_process	0.040	2376.000	5.229	111.559	8.550	0.046	0.323	1.000	111.559	8.550	0.080	111.886	0.045	0.379	0.080
naive_predictions.tsv	biological_process	0.050	2376.000	4.562	83.338	9.217	0.053	0.286	1.000	83.338	9.217	0.089	83.846	0.052	0.331	0.090
naive_predictions.tsv	biological_process	0.060	2376.000	4.085	67.886	9.693	0.058	0.249	1.000	67.886	9.693	0.094	68.575	0.057	0.297	0.095
naive_predictions.tsv	biological_process	0.070	2376.000	3.743	55.751	10.036	0.065	0.232	1.000	55.751	10.036	0.101	56.647	0.063	0.272	0.102
naive_predictions.tsv	biological_process	0.080	2376.000	3.553	49.847	10.226	0.069	0.222	1.000	49.847	10.226	0.105	50.885	0.067	0.258	0.106
naive_predictions.tsv	biological_process	0.090	2376.000	3.185	41.047	10.594	0.074	0.199	1.000	41.047	10.594	0.108	42.392	0.072	0.231	0.110
naive_predictions.tsv	biological_process	0.100	2376.000	2.770	31.930	11.009	0.083	0.166	1.000	31.930	11.009	0.111	33.774	0.080	0.201	0.114
naive_predictions.tsv	biological_process	0.110	2376.000	2.586	27.386	11.192	0.088	0.158	1.000	27.386	11.192	0.113	29.585	0.086	0.188	0.118
naive_predictions.tsv	biological_process	0.120	2373.000	2.269	21.946	11.510	0.095	0.138	0.999	21.946	11.510	0.113	24.781	0.094	0.165	0.119
naive_predictions.tsv	biological_process	0.130	2369.000	1.966	18.520	11.813	0.097	0.122	0.997	18.520	11.813	0.108	21.967	0.096	0.143	0.115
naive_predictions.tsv	biological_process	0.140	2369.000	1.926	17.740	11.853	0.100	0.120	0.997	17.740	11.853	0.109	21.335	0.098	0.140	0.115
naive_predictions.tsv	biological_process	0.150	2369.000	1.859	16.189	11.919	0.107	0.116	0.997	16.189	11.919	0.111	20.103	0.103	0.135	0.117
naive_predictions.tsv	biological_process	0.160	2365.000	1.797	15.532	11.982	0.108	0.111	0.995	15.532	11.982	0.110	19.616	0.104	0.130	0.116
naive_predictions.tsv	biological_process	0.170	2365.000	1.715	14.180	12.064	0.111	0.108	0.995	14.180	12.064	0.109	18.617	0.108	0.124	0.116
naive_predictions.tsv	biological_process	0.180	2356.000	1.450	10.839	12.328	0.120	0.090	0.992	10.839	12.328	0.103	16.415	0.118	0.105	0.111
naive_predictions.tsv	biological_process	0.190	2354.000	1.351	9.596	12.428	0.122	0.086	0.991	9.596	12.428	0.101	15.701	0.123	0.098	0.109
naive_predictions.tsv	biological_process	0.200	2354.000	1.307	8.970	12.471	0.124	0.084	0.991	8.970	12.471	0.100	15.362	0.127	0.095	0.109
naive_predictions.tsv	biological_process	0.210	2326.000	1.055	7.193	12.724	0.121	0.068	0.979	7.193	12.724	0.087	14.616	0.128	0.077	0.096
naive_predictions.tsv	biological_process	0.220	2314.000	0.857	5.359	12.922	0.127	0.057	0.974	5.359	12.922	0.079	13.989	0.138	0.062	0.086
naive_predictions.tsv	biological_process	0.230	2237.000	0.688	3.478	13.090	0.149	0.048	0.941	3.478	13.090	0.072	13.545	0.165	0.050	0.077
naive_predictions.tsv	biological_process	0.240	2223.000	0.636	2.828	13.143	0.164	0.043	0.936	2.828	13.143	0.069	13.444	0.184	0.046	0.074
naive_predictions.tsv	biological_process	0.250	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.260	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.270	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.280	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.290	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.300	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.310	1952.000	0.594	2.158	13.185	0.216	0.041	0.822	2.158	13.185	0.068	13.360	0.216	0.043	0.072
naive_predictions.tsv	biological_process	0.320	1894.000	0.495	1.698	13.284	0.233	0.032	0.797	1.698	13.284	0.057	13.392	0.226	0.036	0.062
naive_predictions.tsv	biological_process	0.330	1894.000	0.495	1.698	13.284	0.233	0.032	0.797	1.698	13.284	0.057	13.392	0.226	0.036	0.062
naive_predictions.tsv	biological_process	0.340	1894.000	0.495	1.698	13.284	0.233	0.032	0.797	1.698	13.284	0.057	13.392	0.226	0.036	0.062
naive_predictions.tsv	biological_process	0.350	1681.000	0.372	1.357	13.407	0.213	0.023	0.707	1.357	13.407	0.041	13.475	0.215	0.027	0.048
naive_predictions.tsv	biological_process	0.360	1681.000	0.372	1.357	13.407	0.213	0.023	0.707	1.357	13.407	0.041	13.475	0.215	0.027	0.048
naive_predictions.tsv	biological_process	0.370	1681.000	0.372	1.357	13.407	0.213	0.023	0.707	1.357	13.407	0.041	13.475	0.215	0.027	0.048
naive_predictions.tsv	biological_process	0.380	1681.000	0.372	1.357	13.407	0.213	0.023	0.707	1.357	13.407	0.041	13.475	0.215	0.027	0.048
naive_predictions.tsv	biological_process	0.390	1681.000	0.372	1.357	13.407	0.213	0.023	0.707	1.357	13.407	0.041	13.475	0.215	0.027	0.048
naive_predictions.tsv	biological_process	0.400	1098.000	0.270	0.978	13.509	0.252	0.017	0.462	0.978	13.509	0.032	13.544	0.216	0.020	0.036
naive_predictions.tsv	biological_process	0.410	1057.000	0.207	0.646	13.572	0.260	0.013	0.445	0.646	13.572	0.025	13.587	0.242	0.015	0.028
naive_predictions.tsv	biological_process	0.420	1057.000	0.207	0.646	13.572	0.260	0.013	0.445	0.646	13.572	0.025	13.587	0.242	0.015	0.028
naive_predictions.tsv	biological_process	0.430	1057.000	0.207	0.646	13.572	0.260	0.013	0.445	0.646	13.572	0.025	13.587	0.242	0.015	0.028
naive_predictions.tsv	biological_process	0.440	1057.000	0.207	0.646	13.572	0.260	0.013	0.445	0.646	13.572	0.025	13.587	0.242	0.015	0.028
naive_predictions.tsv	biological_process	0.450	1018.000	0.146	0.348	13.633	0.271	0.010	0.428	0.348	13.633	0.018	13.637	0.295	0.011	0.020
naive_predictions.tsv	biological_process	0.460	1018.000	0.146	0.348	13.633	0.271	0.010	0.428	0.348	13.633	0.018	13.637	0.295	0.011	0.020
naive_predictions.tsv	biological_process	0.470	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.480	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.490	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.500	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.510	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.520	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.530	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.540	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.550	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.560	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.570	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.580	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.590	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.600	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.610	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.620	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.630	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.640	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.650	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.660	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.670	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.680	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.690	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.700	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.710	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.720	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.730	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.740	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	biological_process	0.750	369.000	0.086	0.069	13.692	0.556	0.006	0.155	0.069	13.692	0.012	13.693	0.556	0.006	0.012
naive_predictions.tsv	molecular_function	0.010	927.000	1.978	124.550	1.523	0.015	0.480	1.000	124.550	1.523	0.030	124.559	0.016	0.565	0.030
naive_predictions.tsv	molecular_function	0.020	927.000	1.571	63.160	1.931	0.024	0.407	1.000	63.160	1.931	0.045	63.189	0.024	0.449	0.046
naive_predictions.tsv	molecular_function	0.030	927.000	1.393	40.798	2.109	0.032	0.370	1.000	40.798	2.109	0.059	40.853	0.033	0.398	0.061
naive_predictions.tsv	molecular_function	0.040	927.000	0.847	22.163	2.655	0.035	0.174	1.000	22.163	2.655	0.059	22.321	0.037	0.242	0.064
naive_predictions.tsv	molecular_function	0.050	927.000	0.729	16.708	2.772	0.040	0.159	1.000	16.708	2.772	0.064	16.936	0.042	0.208	0.070
naive_predictions.tsv	molecular_function	0.060	927.000	0.556	11.285	2.946	0.045	0.126	1.000	11.285	2.946	0.066	11.663	0.047	0.159	0.072
naive_predictions.tsv	molecular_function	0.070	926.000	0.491	7.665	3.011	0.057	0.112	0.999	7.665	3.011	0.076	8.235	0.060	0.140	0.084
naive_predictions.tsv	molecular_function	0.080	926.000	0.491	7.665	3.011	0.057	0.112	0.999	7.665	3.011	0.076	8.235	0.060	0.140	0.084
naive_predictions.tsv	molecular_function	0.090	926.000	0.416	5.024	3.085	0.071	0.099	0.999	5.024	3.085	0.083	5.895	0.077	0.119	0.093
naive_predictions.tsv	molecular_function	0.100	925.000	0.356	3.278	3.146	0.088	0.092	0.998	3.278	3.146	0.090	4.543	0.098	0.102	0.100
naive_predictions.tsv	molecular_function	0.110	911.000	0.318	2.536	3.183	0.102	0.087	0.983	2.536	3.183	0.094	4.070	0.111	0.091	0.100
naive_predictions.tsv	molecular_function	0.120	911.000	0.318	2.536	3.183	0.102	0.087	0.983	2.536	3.183	0.094	4.070	0.111	0.091	0.100
naive_predictions.tsv	molecular_function	0.130	911.000	0.318	2.536	3.183	0.102	0.087	0.983	2.536	3.183	0.094	4.070	0.111	0.091	0.100
naive_predictions.tsv	molecular_function	0.140	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.150	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.160	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.170	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.180	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.190	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.200	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.210	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.220	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.230	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.240	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.250	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.260	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.270	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.280	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.290	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.300	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.310	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.320	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.330	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.340	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.350	729.000	0.207	0.948	3.294	0.179	0.069	0.786	0.948	3.294	0.099	3.428	0.179	0.059	0.089
naive_predictions.tsv	molecular_function	0.360	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.370	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.380	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.390	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.400	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.410	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.420	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.430	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
naive_predictions.tsv	molecular_function	0.440	339.000	0.118	0.508	3.384	0.195	0.056	0.366	0.508	3.384	0.087	3.422	0.188	0.034	0.057
