EntryID	term	aspect
Q8IXU6	GO:0016020	C
Q8IXU6	GO:0005215	F
Q8IXU6	GO:0015220	F
Q8IXU6	GO:0003674	F
Q8IXU6	GO:0022857	F
Q8IXU6	GO:0160255	P
Q8IXU6	GO:0008150	P
Q8IXU6	GO:0010467	P
Q8IXU6	GO:0006810	P
Q8IXU6	GO:0090304	P
Q8IXU6	GO:0051179	P
Q8IXU6	GO:0009451	P
Q8IXU6	GO:0002099	P
Q8IXU6	GO:0006399	P
Q8IXU6	GO:0009987	P
Q8IXU6	GO:0043412	P
Q8IXU6	GO:0009058	P
Q8IXU6	GO:0006396	P
Q8IXU6	GO:0008152	P
Q8IXU6	GO:0002097	P
Q8IXU6	GO:0006139	P
Q8IXU6	GO:0043170	P
Q8IXU6	GO:0032774	P
Q8IXU6	GO:0141187	P
Q8IXU6	GO:0160254	P
Q8IXU6	GO:0051234	P
Q8IXU6	GO:0015871	P
Q8IXU6	GO:0008033	P
Q8IXU6	GO:0008616	P
Q8IXU6	GO:0034654	P
Q8IXU6	GO:0044238	P
Q8IXU6	GO:0071705	P
Q8IXU6	GO:0009059	P
Q8IXU6	GO:0006400	P
Q8IXU6	GO:0016070	P
Q8IXU6	GO:0015695	P
Q8IY85	GO:0031981	C
Q8IY85	GO:0043231	C
Q8IY85	GO:0110165	C
Q8IY85	GO:0043229	C
Q8IY85	GO:0043233	C
Q8IY85	GO:0005575	C
Q8IY85	GO:0005829	C
Q8IY85	GO:0070013	C
Q8IY85	GO:0043226	C
Q8IY85	GO:0005654	C
Q8IY85	GO:0005634	C
Q8IY85	GO:0043227	C
Q8IY85	GO:0005737	C
Q8IY85	GO:0005622	C
Q8IY85	GO:0031974	C
Q8JZK9	GO:0110165	C
Q8JZK9	GO:0005829	C
Q8JZK9	GO:0005575	C
Q8JZK9	GO:0005737	C
Q8JZK9	GO:0005622	C
Q8JZK9	GO:0003674	F
Q8JZK9	GO:0016746	F
Q8JZK9	GO:0003824	F
Q8JZK9	GO:0016740	F
Q8JZK9	GO:0046912	F
Q8JZK9	GO:0004421	F
Q8JZK9	GO:0008150	P
Q8JZK9	GO:0045338	P
Q8JZK9	GO:0006695	P
Q8JZK9	GO:0055086	P
Q8JZK9	GO:0036197	P
Q8JZK9	GO:0006721	P
Q8JZK9	GO:0006084	P
Q8JZK9	GO:0033385	P
Q8JZK9	GO:0019637	P
Q8JZK9	GO:0006793	P
Q8JZK9	GO:0006720	P
Q8JZK9	GO:0016125	P
Q8JZK9	GO:0072521	P
Q8JZK9	GO:0009987	P
Q8JZK9	GO:0006753	P
Q8JZK9	GO:0009058	P
Q8JZK9	GO:0006637	P
Q8JZK9	GO:0006644	P
Q8JZK9	GO:0044283	P
Q8JZK9	GO:0008152	P
Q8JZK9	GO:0033386	P
Q8JZK9	GO:0006139	P
Q8JZK9	GO:0008654	P
Q8JZK9	GO:0016114	P
Q8JZK9	GO:0045337	P
Q8JZK9	GO:0019287	P
Q8JZK9	GO:0036196	P
Q8JZK9	GO:0006629	P
Q8JZK9	GO:0006066	P
Q8JZK9	GO:0008203	P
Q8JZK9	GO:0044281	P
Q8JZK9	GO:0006694	P
Q8JZK9	GO:1902653	P
Q8JZK9	GO:0033489	P
Q8JZK9	GO:1902767	P
Q8JZK9	GO:1902652	P
Q8JZK9	GO:0010142	P
Q8JZK9	GO:0016126	P
Q8JZK9	GO:0044238	P
Q8JZK9	GO:0008202	P
Q8JZK9	GO:0006790	P
Q8JZK9	GO:0009240	P
Q8JZK9	GO:0008610	P
Q8JZK9	GO:0046490	P
Q8JZK9	GO:0008299	P
Q8JZK9	GO:0033490	P
Q8JZK9	GO:0090407	P
Q8JZK9	GO:0006796	P
Q8JZK9	GO:0046165	P
Q8K249	GO:0110165	C
Q8K249	GO:0009986	C
Q8K249	GO:0005575	C
Q8K249	GO:0003674	F
Q8K249	GO:0019811	F
Q8K249	GO:1901363	F
Q8K249	GO:0005488	F
Q8K249	GO:0043167	F
Q8K249	GO:0036094	F
Q8K249	GO:0005515	F
Q8K249	GO:0043169	F
Q8K249	GO:0008150	P
Q8K249	GO:0002376	P
Q8K249	GO:0050896	P
Q8K249	GO:0006955	P
Q8LAM0	GO:0043231	C
Q8LAM0	GO:0110165	C
Q8LAM0	GO:0043229	C
Q8LAM0	GO:0005575	C
Q8LAM0	GO:0043226	C
Q8LAM0	GO:0005634	C
Q8LAM0	GO:0043227	C
Q8LAM0	GO:0005622	C
Q8LAM0	GO:0003674	F
Q8LAM0	GO:0016787	F
Q8LAM0	GO:0003824	F
Q8LAM0	GO:0004843	F
Q8LAM0	GO:0008233	F
Q8LAM0	GO:0019783	F
Q8LAM0	GO:0140096	F
Q8LAM0	GO:0008234	F
Q8LAM0	GO:0101005	F
Q8LCE4	GO:0006952	P
Q8LCE4	GO:0009605	P
Q8LCE4	GO:0050896	P
Q8LCE4	GO:0008150	P
Q8LCE4	GO:0009617	P
Q8LCE4	GO:0009607	P
Q8LCE4	GO:0043207	P
Q8LCE4	GO:0051707	P
Q8LCE4	GO:0044419	P
Q8LCE4	GO:0042742	P
Q8LCE4	GO:0006950	P
Q8LEA2	GO:0003674	F
Q8LEA2	GO:0003824	F
Q8LEA2	GO:0016706	F
Q8LEA2	GO:0045543	F
Q8LEA2	GO:0051213	F
Q8LEA2	GO:0016705	F
Q8LEA2	GO:0016491	F
Q8LEA2	GO:0008150	P
Q8LEA2	GO:0006721	P
Q8LEA2	GO:0009056	P
Q8LEA2	GO:0006720	P
Q8LEA2	GO:0016054	P
Q8LEA2	GO:0046395	P
Q8LEA2	GO:0009987	P
Q8LEA2	GO:0016103	P
Q8LEA2	GO:0008152	P
Q8LEA2	GO:0008300	P
Q8LEA2	GO:0016115	P
Q8LEA2	GO:0043436	P
Q8LEA2	GO:0044282	P
Q8LEA2	GO:0006629	P
Q8LEA2	GO:0019752	P
Q8LEA2	GO:0045487	P
Q8LEA2	GO:0044281	P
Q8LEA2	GO:0006082	P
Q8LEA2	GO:0044238	P
Q8LEA2	GO:0016042	P
Q8LEA2	GO:0009685	P
Q8LEA2	GO:0016101	P
Q8LGI8	GO:0110165	C
Q8LGI8	GO:0031414	C
Q8LGI8	GO:1902494	C
Q8LGI8	GO:0005575	C
Q8LGI8	GO:0031248	C
Q8LGI8	GO:0140535	C
Q8LGI8	GO:0005737	C
Q8LGI8	GO:1902493	C
Q8LGI8	GO:0031416	C
Q8LGI8	GO:0005622	C
Q8LGI8	GO:1990234	C
Q8LGI8	GO:0032991	C
Q8LGI8	GO:0003674	F
Q8LGI8	GO:0008080	F
Q8LGI8	GO:0016746	F
Q8LGI8	GO:0016407	F
Q8LGI8	GO:0003824	F
Q8LGI8	GO:0016740	F
Q8LGI8	GO:0034212	F
Q8LGI8	GO:0004596	F
Q8LGI8	GO:0016747	F
Q8LGI8	GO:0140096	F
Q8LGI8	GO:0016410	F
Q8LGI8	GO:0051604	P
Q8LGI8	GO:0008150	P
Q8LGI8	GO:0044238	P
Q8LGI8	GO:0010467	P
Q8LGI8	GO:0009987	P
Q8LGI8	GO:0009059	P
Q8LGI8	GO:0043412	P
Q8LGI8	GO:0036211	P
Q8LGI8	GO:0009058	P
Q8LGI8	GO:0006474	P
Q8LGI8	GO:0043543	P
Q8LGI8	GO:0008152	P
Q8LGI8	GO:0019538	P
Q8LGI8	GO:0043170	P
Q8LGI8	GO:0006473	P
Q8LGI8	GO:0031365	P
Q8LL69	GO:0003674	F
Q8LL69	GO:0016746	F
Q8LL69	GO:0003824	F
Q8LL69	GO:0016740	F
Q8LL69	GO:0102923	F
Q8LL69	GO:0016747	F
Q8LL69	GO:0008150	P
Q8LL69	GO:0006629	P
Q8LL69	GO:0044238	P
Q8LL69	GO:0042617	P
Q8LL69	GO:0009987	P
Q8LL69	GO:0008610	P
Q8LL69	GO:0009058	P
Q8LL69	GO:0008299	P
Q8LL69	GO:0006721	P
Q8LL69	GO:0008152	P
Q8LL69	GO:0016102	P
Q8LL69	GO:0016101	P
Q8LL69	GO:0006720	P
Q8LL69	GO:0016114	P
Q8MIR0	GO:0043231	C
Q8MIR0	GO:0110165	C
Q8MIR0	GO:0043229	C
Q8MIR0	GO:0005739	C
Q8MIR0	GO:0005575	C
Q8MIR0	GO:0043226	C
Q8MIR0	GO:0005737	C
Q8MIR0	GO:0043227	C
Q8MIR0	GO:0005622	C
Q8MIR0	GO:0008743	F
Q8MIR0	GO:0003674	F
Q8MIR0	GO:0003824	F
Q8MIR0	GO:0016614	F
Q8MIR0	GO:0016491	F
Q8MIR0	GO:0016616	F
Q8N413	GO:0043231	C
Q8N413	GO:0110165	C
Q8N413	GO:0031967	C
Q8N413	GO:0043229	C
Q8N413	GO:0005739	C
Q8N413	GO:0005575	C
Q8N413	GO:0031966	C
Q8N413	GO:0019866	C
Q8N413	GO:0043226	C
Q8N413	GO:0005740	C
Q8N413	GO:0005737	C
Q8N413	GO:0043227	C
Q8N413	GO:0005743	C
Q8N413	GO:0016020	C
Q8N413	GO:0005622	C
Q8N413	GO:0031090	C
Q8N413	GO:0005215	F
Q8N413	GO:0003674	F
Q8N413	GO:0015171	F
Q8N413	GO:0046943	F
Q8N413	GO:0022857	F
Q8N413	GO:0015179	F
Q8N413	GO:0006575	P
Q8N413	GO:0045329	P
Q8N413	GO:0008150	P
Q8N413	GO:0042398	P
Q8N413	GO:0009987	P
Q8N413	GO:0006577	P
Q8N413	GO:0009437	P
Q8N413	GO:0006578	P
Q8N413	GO:0009058	P
Q8N413	GO:0008152	P
Q8N6T0	GO:0090304	P
Q8N6T0	GO:0019953	P
Q8N6T0	GO:0008150	P
Q8N6T0	GO:0044238	P
Q8N6T0	GO:0009987	P
Q8N6T0	GO:0022414	P
Q8N6T0	GO:0022402	P
Q8N6T0	GO:0008152	P
Q8N6T0	GO:1903046	P
Q8N6T0	GO:0007049	P
Q8N6T0	GO:0006139	P
Q8N6T0	GO:0042138	P
Q8N6T0	GO:0006259	P
Q8N6T0	GO:0043170	P
Q8N6T0	GO:0051321	P
Q8N6T0	GO:0061982	P
Q8N7P1	GO:0043231	C
Q8N7P1	GO:0110165	C
Q8N7P1	GO:0043229	C
Q8N7P1	GO:0005739	C
Q8N7P1	GO:0005575	C
Q8N7P1	GO:0043226	C
Q8N7P1	GO:0005737	C
Q8N7P1	GO:0043227	C
Q8N7P1	GO:0005622	C
Q8NHS2	GO:0003674	F
Q8NHS2	GO:0003824	F
Q8NHS2	GO:0005488	F
Q8NHS2	GO:0016740	F
Q8NHS2	GO:0005515	F
Q8NHS2	GO:0008483	F
Q8NHS2	GO:0016769	F
Q8NHS2	GO:0004069	F
Q8NMB0	GO:0003674	F
Q8NMB0	GO:0004029	F
Q8NMB0	GO:0005488	F
Q8NMB0	GO:0003824	F
Q8NMB0	GO:0042803	F
Q8NMB0	GO:0016620	F
Q8NMB0	GO:0018484	F
Q8NMB0	GO:0046983	F
Q8NMB0	GO:0016903	F
Q8NMB0	GO:0005515	F
Q8NMB0	GO:0042802	F
Q8NMB0	GO:0004030	F
Q8NMB0	GO:0050608	F
Q8NMB0	GO:0016491	F
Q8NMB0	GO:0051262	P
Q8NMB0	GO:0051259	P
Q8NMB0	GO:0043933	P
Q8NMB0	GO:0008150	P
Q8NMB0	GO:0070207	P
Q8NMB0	GO:0044085	P
Q8NMB0	GO:0051289	P
Q8NMB0	GO:0009987	P
Q8NMB0	GO:0065003	P
Q8NMB0	GO:0071840	P
Q8NMB0	GO:0070206	P
Q8NMB0	GO:0051260	P
Q8NMB0	GO:0022607	P
Q8NMB0	GO:0016043	P
Q8R3I9	GO:0003674	F
Q8R3I9	GO:0008194	F
Q8R3I9	GO:0003824	F
Q8R3I9	GO:0016740	F
Q8R3I9	GO:0016757	F
Q8R3I9	GO:0008375	F
Q8R3I9	GO:0008532	F
Q8R3I9	GO:0016758	F
Q8R4H9	GO:0110165	C
Q8R4H9	GO:0005575	C
Q8R4H9	GO:0005886	C
Q8R4H9	GO:0071944	C
Q8R4H9	GO:0005737	C
Q8R4H9	GO:0016328	C
Q8R4H9	GO:0016020	C
Q8R4H9	GO:0005622	C
Q8R519	GO:0003674	F
Q8R519	GO:0003824	F
Q8R519	GO:0016829	F
Q8R519	GO:0016830	F
Q8R519	GO:0016831	F
Q8R519	GO:0070189	P
Q8R519	GO:0008150	P
Q8R519	GO:0170041	P
Q8R519	GO:0009063	P
Q8R519	GO:0170033	P
Q8R519	GO:1901606	P
Q8R519	GO:0042537	P
Q8R519	GO:0009056	P
Q8R519	GO:1901605	P
Q8R519	GO:0170044	P
Q8R519	GO:0016054	P
Q8R519	GO:0042180	P
Q8R519	GO:0046395	P
Q8R519	GO:0009987	P
Q8R519	GO:0097052	P
Q8R519	GO:0006520	P
Q8R519	GO:0008152	P
Q8R519	GO:0170035	P
Q8R519	GO:0044282	P
Q8R519	GO:0043436	P
Q8R519	GO:0019752	P
Q8R519	GO:0044281	P
Q8R519	GO:0097053	P
Q8R519	GO:0006082	P
Q8R519	GO:0042182	P
Q8R519	GO:0044238	P
Q8RWJ7	GO:0043231	C
Q8RWJ7	GO:0110165	C
Q8RWJ7	GO:0043229	C
Q8RWJ7	GO:0005575	C
Q8RWJ7	GO:0043226	C
Q8RWJ7	GO:0005634	C
Q8RWJ7	GO:0043227	C
Q8RWJ7	GO:0005622	C
Q8RX63	GO:0065007	P
Q8RX63	GO:0050794	P
Q8RX63	GO:0050896	P
Q8RX63	GO:0050789	P
Q8RX63	GO:0008150	P
Q8RX63	GO:0009987	P
Q8RX63	GO:0007165	P
Q8RX63	GO:0023052	P
Q8RX63	GO:0007154	P
Q8RX63	GO:0051716	P
Q8RXF1	GO:0043231	C
Q8RXF1	GO:0110165	C
Q8RXF1	GO:0043229	C
Q8RXF1	GO:0005575	C
Q8RXF1	GO:0043226	C
Q8RXF1	GO:0005634	C
Q8RXF1	GO:0043227	C
Q8RXF1	GO:0005622	C
Q8S8F2	GO:0019941	P
Q8S8F2	GO:0006511	P
Q8S8F2	GO:0008150	P
Q8S8F2	GO:0044238	P
Q8S8F2	GO:0030163	P
Q8S8F2	GO:0043632	P
Q8S8F2	GO:0009987	P
Q8S8F2	GO:0008152	P
Q8S8F2	GO:0009056	P
Q8S8F2	GO:0019538	P
Q8S8F2	GO:0043170	P
Q8S8F2	GO:0009057	P
Q8S9G6	GO:0043231	C
Q8S9G6	GO:0110165	C
Q8S9G6	GO:0043229	C
Q8S9G6	GO:0005575	C
Q8S9G6	GO:0043226	C
Q8S9G6	GO:0005737	C
Q8S9G6	GO:0043227	C
Q8S9G6	GO:0005622	C
Q8S9G6	GO:0012505	C
Q8S9G6	GO:0005783	C
Q8S9G6	GO:0050638	F
Q8S9G6	GO:0003674	F
Q8S9G6	GO:0003824	F
Q8S9G6	GO:0016407	F
Q8S9G6	GO:0016740	F
Q8S9G6	GO:0016746	F
Q8S9G6	GO:0016747	F
Q8S9G6	GO:0016413	F
Q8S9G6	GO:0008374	F
Q8S9G6	GO:0008150	P
Q8S9G6	GO:0042617	P
Q8S9G6	GO:0006721	P
Q8S9G6	GO:0006720	P
Q8S9G6	GO:0009987	P
Q8S9G6	GO:0070542	P
Q8S9G6	GO:0042221	P
Q8S9G6	GO:0009058	P
Q8S9G6	GO:0008152	P
Q8S9G6	GO:0016102	P
Q8S9G6	GO:0016114	P
Q8S9G6	GO:0033993	P
Q8S9G6	GO:0006629	P
Q8S9G6	GO:0009725	P
Q8S9G6	GO:1901700	P
Q8S9G6	GO:0009753	P
Q8S9G6	GO:0050896	P
Q8S9G6	GO:0044238	P
Q8S9G6	GO:0009719	P
Q8S9G6	GO:0008610	P
Q8S9G6	GO:0008299	P
Q8S9G6	GO:0016101	P
Q8T3L6	GO:0043231	C
Q8T3L6	GO:0005759	C
Q8T3L6	GO:0110165	C
Q8T3L6	GO:0043229	C
Q8T3L6	GO:0005739	C
Q8T3L6	GO:0043233	C
Q8T3L6	GO:0005575	C
Q8T3L6	GO:0070013	C
Q8T3L6	GO:0043226	C
Q8T3L6	GO:0005737	C
Q8T3L6	GO:0043227	C
Q8T3L6	GO:0005622	C
Q8T3L6	GO:0031974	C
Q8TAW3	GO:0031981	C
Q8TAW3	GO:0043231	C
Q8TAW3	GO:0110165	C
Q8TAW3	GO:0043229	C
Q8TAW3	GO:0043233	C
Q8TAW3	GO:0005575	C
Q8TAW3	GO:0070013	C
Q8TAW3	GO:0043226	C
Q8TAW3	GO:0005654	C
Q8TAW3	GO:0005634	C
Q8TAW3	GO:0043227	C
Q8TAW3	GO:0005622	C
Q8TAW3	GO:0031974	C
Q8TD57	GO:0120025	C
Q8TD57	GO:0110165	C
Q8TD57	GO:0005575	C
Q8TD57	GO:0031514	C
Q8TD57	GO:0043226	C
Q8TD57	GO:0097729	C
Q8TD57	GO:0005737	C
Q8TD57	GO:0043227	C
Q8TD57	GO:0036126	C
Q8TD57	GO:0042995	C
Q8TD57	GO:0005929	C
Q8TD57	GO:0005622	C
Q8TD57	GO:0036159	P
Q8TD57	GO:0048870	P
Q8TD57	GO:0007286	P
Q8TD57	GO:0008150	P
Q8TD57	GO:0044085	P
Q8TD57	GO:0071840	P
Q8TD57	GO:0048856	P
Q8TD57	GO:0007010	P
Q8TD57	GO:0000226	P
Q8TD57	GO:0007276	P
Q8TD57	GO:0001578	P
Q8TD57	GO:0060271	P
Q8TD57	GO:0016043	P
Q8TD57	GO:0006996	P
Q8TD57	GO:0003006	P
Q8TD57	GO:0001539	P
Q8TD57	GO:0048468	P
Q8TD57	GO:0120316	P
Q8TD57	GO:0043933	P
Q8TD57	GO:0044458	P
Q8TD57	GO:0060294	P
Q8TD57	GO:0030030	P
Q8TD57	GO:0009987	P
Q8TD57	GO:0065003	P
Q8TD57	GO:0007283	P
Q8TD57	GO:0007288	P
Q8TD57	GO:0120036	P
Q8TD57	GO:0030031	P
Q8TD57	GO:0048609	P
Q8TD57	GO:0032502	P
Q8TD57	GO:0048515	P
Q8TD57	GO:0044782	P
Q8TD57	GO:0070925	P
Q8TD57	GO:0022412	P
Q8TD57	GO:0030317	P
Q8TD57	GO:0048869	P
Q8TD57	GO:0007281	P
Q8TD57	GO:0070286	P
Q8TD57	GO:0060285	P
Q8TD57	GO:0097722	P
Q8TD57	GO:0035082	P
Q8TD57	GO:0019953	P
Q8TD57	GO:0120031	P
Q8TD57	GO:0030154	P
Q8TD57	GO:0048232	P
Q8TD57	GO:0022414	P
Q8TD57	GO:0007018	P
Q8TD57	GO:0007017	P
Q8TD57	GO:0022607	P
Q8TD57	GO:0003341	P
Q8TGK0	GO:0110165	C
Q8TGK0	GO:0005829	C
Q8TGK0	GO:0005575	C
Q8TGK0	GO:0005737	C
Q8TGK0	GO:0005622	C
Q8TGT4	GO:0110165	C
Q8TGT4	GO:0005829	C
Q8TGT4	GO:0005575	C
Q8TGT4	GO:0005737	C
Q8TGT4	GO:0005622	C
Q8VDN4	GO:0065007	P
Q8VDN4	GO:0016477	P
Q8VDN4	GO:0140632	P
Q8VDN4	GO:0001889	P
Q8VDN4	GO:0044085	P
Q8VDN4	GO:0071840	P
Q8VDN4	GO:0002248	P
Q8VDN4	GO:0023052	P
Q8VDN4	GO:0032101	P
Q8VDN4	GO:0042060	P
Q8VDN4	GO:0071674	P
Q8VDN4	GO:0002684	P
Q8VDN4	GO:0048584	P
Q8VDN4	GO:0032787	P
Q8VDN4	GO:0032502	P
Q8VDN4	GO:0009725	P
Q8VDN4	GO:0045089	P
Q8VDN4	GO:0009611	P
Q8VDN4	GO:0048731	P
Q8VDN4	GO:0050896	P
Q8VDN4	GO:0048518	P
Q8VDN4	GO:0002753	P
Q8VDN4	GO:0009719	P
Q8VDN4	GO:0002246	P
Q8VDN4	GO:0022607	P
Q8VDN4	GO:0048870	P
Q8VDN4	GO:0032501	P
Q8VDN4	GO:0032868	P
Q8VDN4	GO:0097529	P
Q8VDN4	GO:0097009	P
Q8VDN4	GO:0002682	P
Q8VDN4	GO:0042221	P
Q8VDN4	GO:0006954	P
Q8VDN4	GO:0050778	P
Q8VDN4	GO:0050794	P
Q8VDN4	GO:0042592	P
Q8VDN4	GO:0050900	P
Q8VDN4	GO:0048732	P
Q8VDN4	GO:0044281	P
Q8VDN4	GO:1901700	P
Q8VDN4	GO:1901698	P
Q8VDN4	GO:0002833	P
Q8VDN4	GO:0061448	P
Q8VDN4	GO:0044238	P
Q8VDN4	GO:0048513	P
Q8VDN4	GO:0007165	P
Q8VDN4	GO:0045088	P
Q8VDN4	GO:0043434	P
Q8VDN4	GO:0002253	P
Q8VDN4	GO:0016043	P
Q8VDN4	GO:0002758	P
Q8VDN4	GO:0030522	P
Q8VDN4	GO:0043933	P
Q8VDN4	GO:0009987	P
Q8VDN4	GO:0043436	P
Q8VDN4	GO:0060612	P
Q8VDN4	GO:0061008	P
Q8VDN4	GO:0019752	P
Q8VDN4	GO:0006082	P
Q8VDN4	GO:0007154	P
Q8VDN4	GO:0050776	P
Q8VDN4	GO:0002218	P
Q8VDN4	GO:0002764	P
Q8VDN4	GO:0006631	P
Q8VDN4	GO:0080134	P
Q8VDN4	GO:0002221	P
Q8VDN4	GO:0048871	P
Q8VDN4	GO:0006950	P
Q8VDN4	GO:0048583	P
Q8VDN4	GO:1905517	P
Q8VDN4	GO:0008150	P
Q8VDN4	GO:0048856	P
Q8VDN4	GO:0031347	P
Q8VDN4	GO:0035556	P
Q8VDN4	GO:0051716	P
Q8VDN4	GO:0009888	P
Q8VDN4	GO:0031349	P
Q8VDN4	GO:0065003	P
Q8VDN4	GO:0002757	P
Q8VDN4	GO:0008152	P
Q8VDN4	GO:0141084	P
Q8VDN4	GO:0050789	P
Q8VDN4	GO:0006629	P
Q8VDN4	GO:0002831	P
Q8VDN4	GO:0006952	P
Q8VDN4	GO:0044546	P
Q8VDN4	GO:0048771	P
Q8VDN4	GO:0002376	P
Q8VDN4	GO:0090594	P
Q8VDN4	GO:0032103	P
Q8VDN4	GO:0007275	P
Q8VDN4	GO:0097709	P
Q8VDR7	GO:0016836	F
Q8VDR7	GO:0003674	F
Q8VDR7	GO:0050377	F
Q8VDR7	GO:0003824	F
Q8VDR7	GO:0016829	F
Q8VDR7	GO:0016835	F
Q8VDR7	GO:0008150	P
Q8VDR7	GO:1901135	P
Q8VDR7	GO:0006024	P
Q8VDR7	GO:0009987	P
Q8VDR7	GO:0006022	P
Q8VDR7	GO:0009059	P
Q8VDR7	GO:0006023	P
Q8VDR7	GO:1901137	P
Q8VDR7	GO:0030203	P
Q8VDR7	GO:0009058	P
Q8VDR7	GO:0008152	P
Q8VDR7	GO:0043170	P
Q8VE01	GO:0065007	P
Q8VE01	GO:0050789	P
Q8VE01	GO:0046851	P
Q8VE01	GO:0051239	P
Q8VE01	GO:0046850	P
Q8VE01	GO:0034104	P
Q8VE01	GO:0008150	P
Q8VE01	GO:0045779	P
Q8VE01	GO:0034103	P
Q8VE01	GO:0045124	P
Q8VE01	GO:0048519	P
Q8VE01	GO:0051241	P
Q8VHI7	GO:0065007	P
Q8VHI7	GO:0008150	P
Q8VHI7	GO:0032501	P
Q8VHI7	GO:0048856	P
Q8VHI7	GO:0023052	P
Q8VHI7	GO:0045184	P
Q8VHI7	GO:0035556	P
Q8VHI7	GO:0009056	P
Q8VHI7	GO:0006511	P
Q8VHI7	GO:0051716	P
Q8VHI7	GO:0007417	P
Q8VHI7	GO:0051179	P
Q8VHI7	GO:0060322	P
Q8VHI7	GO:0043491	P
Q8VHI7	GO:0019080	P
Q8VHI7	GO:0030163	P
Q8VHI7	GO:0009987	P
Q8VHI7	GO:0008283	P
Q8VHI7	GO:0008152	P
Q8VHI7	GO:0141124	P
Q8VHI7	GO:0019538	P
Q8VHI7	GO:0043170	P
Q8VHI7	GO:0050794	P
Q8VHI7	GO:0051234	P
Q8VHI7	GO:0050789	P
Q8VHI7	GO:0043632	P
Q8VHI7	GO:0032502	P
Q8VHI7	GO:0016032	P
Q8VHI7	GO:0007154	P
Q8VHI7	GO:0019941	P
Q8VHI7	GO:0048731	P
Q8VHI7	GO:0050896	P
Q8VHI7	GO:0044238	P
Q8VHI7	GO:0048513	P
Q8VHI7	GO:0007165	P
Q8VHI7	GO:0007275	P
Q8VHI7	GO:0009057	P
Q8VHI7	GO:0007420	P
Q8VHI7	GO:0007399	P
Q8VY63	GO:0050896	P
Q8VY63	GO:0008150	P
Q8VY63	GO:0009266	P
Q8VY63	GO:0009628	P
Q8VY63	GO:0009409	P
Q8VY63	GO:0006950	P
Q8W475	GO:0043231	C
Q8W475	GO:0110165	C
Q8W475	GO:0043229	C
Q8W475	GO:0005575	C
Q8W475	GO:0043226	C
Q8W475	GO:0005634	C
Q8W475	GO:0043227	C
Q8W475	GO:0005622	C
Q8W4A5	GO:0009605	P
Q8W4A5	GO:0050896	P
Q8W4A5	GO:0008150	P
Q8W4A5	GO:0009607	P
Q8W4A5	GO:0043207	P
Q8W4A5	GO:0044419	P
Q8W4A5	GO:0051707	P
Q8W4A5	GO:0009615	P
Q8W4T9	GO:0016712	F
Q8W4T9	GO:0003674	F
Q8W4T9	GO:0003824	F
Q8W4T9	GO:0050598	F
Q8W4T9	GO:0004497	F
Q8W4T9	GO:0016705	F
Q8W4T9	GO:0016491	F
Q8W4T9	GO:0016709	F
Q8W4T9	GO:0008150	P
Q8W4T9	GO:0006629	P
Q8W4T9	GO:0044238	P
Q8W4T9	GO:0042617	P
Q8W4T9	GO:0009987	P
Q8W4T9	GO:0008610	P
Q8W4T9	GO:0009058	P
Q8W4T9	GO:0008299	P
Q8W4T9	GO:0006721	P
Q8W4T9	GO:0008152	P
Q8W4T9	GO:0016102	P
Q8W4T9	GO:0016101	P
Q8W4T9	GO:0006720	P
Q8W4T9	GO:0016114	P
Q8WUA8	GO:0110165	C
Q8WUA8	GO:0031012	C
Q8WUA8	GO:0005575	C
Q8WUA8	GO:0030312	C
Q8WUA8	GO:0005614	C
Q8WUA8	GO:0071944	C
Q8WUA8	GO:0140150	C
Q8WV83	GO:0005215	F
Q8WV83	GO:0015220	F
Q8WV83	GO:0003674	F
Q8WV83	GO:0022857	F
Q8WV83	GO:0051234	P
Q8WV83	GO:0008150	P
Q8WV83	GO:0015871	P
Q8WV83	GO:0071705	P
Q8WV83	GO:0015695	P
Q8WV83	GO:0006810	P
Q8WV83	GO:0051179	P
Q8WXE0	GO:0110165	C
Q8WXE0	GO:0005575	C
Q8WXE0	GO:0005886	C
Q8WXE0	GO:0071944	C
Q8WXE0	GO:0016020	C
Q8WYK1	GO:0031981	C
Q8WYK1	GO:0043231	C
Q8WYK1	GO:0110165	C
Q8WYK1	GO:0043229	C
Q8WYK1	GO:0043232	C
Q8WYK1	GO:0043233	C
Q8WYK1	GO:0005575	C
Q8WYK1	GO:0070013	C
Q8WYK1	GO:0043226	C
Q8WYK1	GO:0043228	C
Q8WYK1	GO:0001650	C
Q8WYK1	GO:0005634	C
Q8WYK1	GO:0043227	C
Q8WYK1	GO:0005730	C
Q8WYK1	GO:0005622	C
Q8WYK1	GO:0031974	C
Q8XAS4	GO:0110165	C
Q8XAS4	GO:0042597	C
Q8XAS4	GO:0005575	C
Q8XAS6	GO:0110165	C
Q8XAS6	GO:0042597	C
Q8XAS6	GO:0005575	C
Q8XAS8	GO:0110165	C
Q8XAS8	GO:0005575	C
Q8XAS8	GO:0005886	C
Q8XAS8	GO:0071944	C
Q8XAS8	GO:0016020	C
Q8XAS8	GO:0005215	F
Q8XAS8	GO:0003674	F
Q8XAS8	GO:0046873	F
Q8XAS8	GO:0005381	F
Q8XAS8	GO:0008324	F
Q8XAS8	GO:0015075	F
Q8XAS8	GO:0022857	F
Q8XAS8	GO:0015093	F
Q8XAS8	GO:0046915	F
Q8XAS8	GO:0008150	P
Q8XAS8	GO:0044419	P
